t,x,v
8.428428428428429,6.809138910430944,8.842642630625464
8.448448448448449,6.952802921000893,8.756176690746678
8.468468468468469,7.187920013241446,8.666183919956838
8.488488488488489,7.2823221245783305,8.564785041070367
8.508508508508509,7.459237831786772,8.427838131605155
8.528528528528529,7.652455974392818,8.326491236017425
8.548548548548549,7.805387703204877,8.210422958810092
8.568568568568569,7.969723836173751,8.098984483559619
8.588588588588589,8.084994177170381,7.980259388927692
8.608608608608609,8.26232210611115,7.8106600828121575
8.62862862862863,8.436433880069728,7.70993549203996
8.64864864864865,8.576705953047735,7.589836123359388
8.66866866866867,8.713965423570723,7.4262859620446395
8.68868868868869,8.876528513250369,7.290993894096038
8.70870870870871,9.038330750444432,7.125603534229778
8.72872872872873,9.188804063315917,6.997237409164566
8.74874874874875,9.275009910660872,6.8034487298311275
8.76876876876877,9.448027309546752,6.681320397321543
8.78878878878879,9.578454538233064,6.5248257511159755
8.80880880880881,9.714038752515888,6.380562709674128
8.82882882882883,9.812997479531527,6.171027153710295
8.84884884884885,9.935665665364116,6.029789903546679
8.86886886886887,10.101298469362316,5.84167510284578
8.88888888888889,10.141723142242165,5.639316561077412
8.90890890890891,10.286880882327287,5.482201061302893
8.92892892892893,10.403523036921563,5.311013261288998
8.94894894894895,10.509908895316117,5.145104883411126
8.96896896896897,10.603320706801112,4.917803867767835
8.98898898898899,10.723301737899636,4.712391967117658
9.00900900900901,10.814530247037142,4.5504011837909335
9.02902902902903,10.892873215045226,4.382621454847076
9.04904904904905,10.968482903207976,4.191899441452164
9.06906906906907,11.057490048147647,3.9223951073360674
9.08908908908909,11.140384108305705,3.721130992095154
9.10910910910911,11.196803328946197,3.542870996889247
9.12912912912913,11.291620300195998,3.312392227596494
9.14914914914915,11.36469780848055,3.1355999683386586
9.16916916916917,11.433842550460373,2.908440761740993
9.18918918918919,11.488234189868214,2.6435084012752927
9.20920920920921,11.506097038104608,2.44500731783267
9.22922922922923,11.561929505141975,2.2301758665243203
9.24924924924925,11.598873405382344,2.056624529708539
9.26926926926927,11.636978689557385,1.802837333925678
9.28928928928929,11.66939408406579,1.5699471264830986
9.30930930930931,11.703282713051001,1.3496493522089068
9.32932932932933,11.751016389617568,1.1443481668024043
9.34934934934935,11.7538456643575,0.8924658307429179
9.36936936936937,11.739946183715517,0.6468399118562979
9.38938938938939,11.792420508850793,0.43257902610692484
9.40940940940941,11.78381488861517,0.19848199853506623
9.42942942942943,11.790660286835152,-0.030819550864264553
9.44944944944945,11.783168115003827,-0.29849938954297195
9.46946946946947,11.775888788701977,-0.5874419055392429
9.48948948948949,11.76385900614341,-0.8400318561828335
9.50950950950951,11.703984817351325,-0.9969542188368103
