t,x,v
11.111111111111112,-1.134801598403215,-4.249962652169428
11.136136136136138,-1.206335233607305,-4.179123588529133
11.161161161161163,-1.3015274028407453,-4.117481947768432
11.186186186186188,-1.4020139135131946,-4.045835809491414
11.211211211211213,-1.510411050078476,-4.031007513735229
11.236236236236238,-1.5870775216621476,-3.9898658893746353
11.261261261261263,-1.6872404641485774,-3.901029592990668
11.286286286286288,-1.7949417230898157,-3.813859215947904
11.311311311311313,-1.8999412771192605,-3.745658320995431
11.336336336336338,-1.9860240104394578,-3.752416651582851
11.361361361361363,-2.0726194682747487,-3.6872606934364534
11.386386386386388,-2.1800117518420272,-3.5955747189765903
11.411411411411413,-2.2432539223475674,-3.5527287625514554
11.436436436436438,-2.3224121380098977,-3.4529635096893703
11.461461461461463,-2.399611881317154,-3.400477061795452
11.486486486486488,-2.485608865478432,-3.382818801601044
11.511511511511513,-2.602117323314331,-3.2959258884664826
11.536536536536538,-2.6745804851966413,-3.2226998448343345
11.561561561561563,-2.759801242157628,-3.1056682436365874
11.586586586586588,-2.8376773586218693,-3.066483199547556
11.611611611611613,-2.9150107622821873,-3.0041459970209075
11.636636636636638,-2.984591889501027,-2.9270932308903075
11.661661661661663,-3.034005319845896,-2.833050638366786
11.686686686686688,-3.121959665087315,-2.783723632346621
11.711711711711713,-3.2202411675006415,-2.7264000533991077
11.736736736736738,-3.245711798332071,-2.636094405217238
11.761761761761763,-3.3257924346067336,-2.564128642814212
11.786786786786788,-3.3839217704409017,-2.4859895888884176
11.811811811811813,-3.4498605085792895,-2.444967105444069
11.836836836836838,-3.509032755580902,-2.4240593183547823
11.861861861861863,-3.5663786755903435,-2.3657623944059214
11.886886886886888,-3.664971350833684,-2.210870410516144
11.911911911911913,-3.675590317583395,-2.1700404944665426
11.936936936936938,-3.752189342684288,-2.0460484138384163
11.961961961961963,-3.798596453102051,-1.9550532193053523
11.986986986986988,-3.8380795933087755,-1.9179895752292446
12.012012012012013,-3.852980488653883,-1.8495533512940983
12.037037037037038,-3.950787645711394,-1.780173127490848
12.062062062062063,-3.9750162314623254,-1.7308530192768192
12.087087087087088,-4.021118634005267,-1.6437482023750405
12.112112112112113,-4.037341571814333,-1.5533144284501825
12.137137137137138,-4.09943388253233,-1.480976400199907
12.162162162162163,-4.1253806870902645,-1.391092266410849
12.187187187187188,-4.184011495419373,-1.3485500719661594
12.212212212212213,-4.174199383375849,-1.2599516751469866
12.237237237237238,-4.2549993051893455,-1.1664937433478726
12.262262262262263,-4.2458500539942055,-1.1293083059521227
12.287287287287288,-4.277059504110898,-1.0069448892443282
12.312312312312313,-4.298760491008889,-0.9315968755822136
12.337337337337338,-4.356990232606802,-0.8597913885431112
12.362362362362363,-4.355661032811742,-0.7978173798523339
12.387387387387388,-4.350937523378022,-0.6798769681061746
12.412412412412413,-4.349225941994177,-0.6039965139904802
12.437437437437438,-4.402085389363357,-0.5435758492468117
12.462462462462463,-4.397331668123889,-0.4680301023416402
12.487487487487488,-4.420817187308012,-0.37326688541022185
12.512512512512513,-4.433355750192721,-0.32306069742583204
12.537537537537538,-4.447156327413844,-0.2139553118262158
12.562562562562563,-4.443448307820418,-0.13739541962689983
12.587587587587588,-4.43267739801027,-0.06865343412240485
12.612612612612613,-4.431438893737001,0.030087504838023277
12.637637637637638,-4.469643265676261,0.13566166094322227
12.662662662662663,-4.451227211577797,0.15866776238109845
12.687687687687689,-4.456244301572934,0.2569615410289604
12.712712712712714,-4.426280289309663,0.35818415243398327
12.737737737737739,-4.423873210743856,0.4630047586506353
12.762762762762764,-4.39796754282623,0.5445544524179714
12.787787787787789,-4.3819957747457465,0.638851891370804
12.812812812812814,-4.415560710742095,0.708205975618337
12.837837837837839,-4.397980459367941,0.8058452965823116
12.862862862862864,-4.3331923394722605,0.9163188430212151
12.887887887887889,-4.285802984637129,0.9903902976865651
