t,x1,x2
1.7817817817817818,3.2681081743421547,1.7846400431778073
1.8018018018018018,3.352900495078013,1.8039956268154405
1.8218218218218218,3.4056190055102054,1.8328847089224207
1.8418418418418419,3.4831919243862526,1.8571994017618019
1.8618618618618619,3.549148274424638,1.8496171715446568
1.8818818818818819,3.6012295510651864,1.8983911612041944
1.901901901901902,3.698875801953371,1.9001067097690758
1.921921921921922,3.7436181982744485,1.936536364844344
1.941941941941942,3.8012246491332933,1.9329946717523836
1.961961961961962,3.8825598547479947,1.9580159107333661
1.981981981981982,3.9388467987072264,1.980347552996737
2.002002002002002,4.003939938586366,2.0160768206151394
2.022022022022022,4.061987053940476,2.0284614099547906
2.042042042042042,4.09990471821972,2.041554858022741
2.062062062062062,4.170066368884573,2.049873931457826
2.0820820820820822,4.226536574773543,2.078740847675074
2.1021021021021022,4.299985417599212,2.0888381749247067
2.1221221221221223,4.345293090362477,2.1172804277887867
2.1421421421421423,4.394487290203363,2.152169720395188
2.1621621621621623,4.45450560686948,2.17553614323659
2.1821821821821823,4.497490956095709,2.1752227560654753
2.2022022022022023,4.545229712787554,2.2046271701149145
2.2222222222222223,4.596158320173855,2.2113783414998887
2.2422422422422423,4.640686773302857,2.2445245255436315
2.2622622622622623,4.708785649537309,2.281030708375079
2.2822822822822824,4.717323731438068,2.2794084486667905
2.3023023023023024,4.751861445021128,2.2963952321626677
2.3223223223223224,4.808666096744596,2.3343808585312047
2.3423423423423424,4.835589696658036,2.3358008779416646
2.3623623623623624,4.857118083878577,2.360735703156913
2.3823823823823824,4.902002691001354,2.377087988108722
2.4024024024024024,4.936206807909198,2.401459776859877
2.4224224224224224,4.958048556632268,2.4077519699685124
2.4424424424424425,5.025861531914938,2.4295682166297023
2.4624624624624625,5.020829991734091,2.4808315977456754
2.4824824824824825,5.0863575067145685,2.470766816194229
2.5025025025025025,5.077409979170395,2.5059180580119076
2.5225225225225225,5.120439959469601,2.51265395173824
2.5425425425425425,5.121035622708666,2.55031591830316
2.5625625625625625,5.146448196120213,2.5588010018502616
2.5825825825825826,5.157654757137947,2.5688336244988825
2.6026026026026026,5.171789364260438,2.599938727702513
2.6226226226226226,5.189963641574668,2.6170693504344325
2.6426426426426426,5.204129717003609,2.652769800820841
2.6626626626626626,5.21105300583411,2.6661802267466546
2.6826826826826826,5.218438699231921,2.6826835266135967
2.7027027027027026,5.217437728960772,2.7058676453194357
2.7227227227227226,5.228779632297308,2.7436544058120287
2.7427427427427427,5.248955156575718,2.7466012082683076
2.7627627627627627,5.227448397466179,2.7516386480429285
2.7827827827827827,5.247255901088931,2.785410275034254
2.8028028028028027,5.238840821827417,2.7853569429330607
2.8228228228228227,5.240460719825252,2.8273670262049664
2.8428428428428427,5.215704965584943,2.838127594768343
2.8628628628628627,5.223570673800234,2.8633875308464254
2.8828828828828827,5.210663909790625,2.8818480002022233
2.9029029029029028,5.2022735927057004,2.9044285280239275
2.9229229229229228,5.2093006139108455,2.8972563385136096
2.942942942942943,5.180624089985614,2.944708067156667
2.962962962962963,5.173005001512688,2.95924381714975
2.982982982982983,5.1382078949661345,2.9862629378201238
3.003003003003003,5.157489262967405,2.9876643889538412
3.023023023023023,5.132039124510934,3.019737770791794
3.043043043043043,5.104751836527275,3.0325140579360035
3.063063063063063,5.08279934017871,3.0760635090100523
3.083083083083083,5.071599948793234,3.1004061991371823
3.103103103103103,5.056064420545519,3.1074939698923987
3.123123123123123,5.039171350281515,3.127513054710506
3.143143143143143,5.00641626128204,3.140177433607796
3.163163163163163,4.974207254478436,3.1561889249301602
3.183183183183183,4.957882834697754,3.1714001469520343
3.203203203203203,4.929334500812999,3.2012966926281514
3.2232232232232234,4.905865575008665,3.230731913110536
3.2432432432432434,4.884159356419769,3.25055099015463
3.2632632632632634,4.821229665533369,3.2625937315342814
3.2832832832832834,4.79546437580532,3.2781004848596207
3.3033033033033035,4.791808140462579,3.3096786414122805
3.3233233233233235,4.738534727203403,3.3131861496589194
3.3433433433433435,4.714036448783085,3.3311777418495323
3.3633633633633635,4.674577807317314,3.366483458078876
3.3833833833833835,4.6598582173600125,3.389470998105628
3.4034034034034035,4.591882482693559,3.406447070693706
3.4234234234234235,4.581519116961071,3.4275623262771506
3.4434434434434436,4.562515706396932,3.422811060675396
3.4634634634634636,4.505586704254693,3.469372526691397
3.4834834834834836,4.460452666747368,3.4982429739640186
3.5035035035035036,4.444386655502909,3.5119693433619377
3.5235235235235236,4.39912804444685,3.5316611604231856
3.5435435435435436,4.3793921299469885,3.5458723237449155
3.5635635635635636,4.334691796219113,3.566266995956381
3.5835835835835836,4.287159314425339,3.58210829678118
3.6036036036036037,4.257550561081805,3.6074375422471388
3.6236236236236237,4.232227662351947,3.6130382628038396
3.6436436436436437,4.184035310056338,3.6584581991202336
3.6636636636636637,4.140838646649692,3.6554411634907606
3.6836836836836837,4.1132496874381195,3.692127535588537
3.7037037037037037,4.074284789363921,3.7169933096080734
3.7237237237237237,4.045702036112266,3.732141924392624
3.7437437437437437,4.005685295301419,3.7670202747472046
3.7637637637637638,3.961174732655453,3.7437285408430987
3.7837837837837838,3.942447915342217,3.7792067894742156
3.803803803803804,3.890783456289416,3.816899310652409
3.823823823823824,3.8371238868357245,3.8113073516827622
3.843843843843844,3.8007392132385953,3.8359024809435898
3.863863863863864,3.7849375066035646,3.8691057422919917
3.883883883883884,3.7472953836318754,3.86975622504496
3.903903903903904,3.6856429647430566,3.9044474397578077
3.923923923923924,3.668473706297783,3.92851778164109
3.943943943943944,3.6449095785879613,3.9453263582645306
3.963963963963964,3.610454798585114,3.966256077705115
3.983983983983984,3.5733948750886433,3.976937251355285
4.004004004004004,3.5318274387243624,4.005971764970574
4.024024024024024,3.50765669322267,4.020086612301778
4.044044044044044,3.470798142087912,4.04138565612489
4.064064064064064,3.4308607445413504,4.072359254484305
4.084084084084084,3.378876089092566,4.071119360803337
4.104104104104104,3.3510811537209033,4.080767942905621
4.124124124124124,3.326546189005884,4.131618463121402
4.1441441441441444,3.298237815908551,4.146122044963563
4.1641641641641645,3.2800699479927307,4.177441025486841
4.1841841841841845,3.2369109102177047,4.197720043079879
4.2042042042042045,3.207280405615226,4.19583022196593
4.2242242242242245,3.1695021448742073,4.209418859098574
4.2442442442442445,3.1359787003456123,4.2406640773635
4.2642642642642645,3.1226322761562266,4.2814719625759246
4.2842842842842845,3.070828019323315,4.288212558966884
4.3043043043043046,3.044608356911599,4.309051275188937
4.324324324324325,3.024369922031679,4.306015266065849
4.344344344344345,3.0059253380969655,4.338294337216257
4.364364364364365,2.96255019362768,4.353666840251468
4.384384384384385,2.932868203824169,4.388663288791334
4.404404404404405,2.9093043148549076,4.40769102442723
4.424424424424425,2.8868536393466524,4.437631040979706
4.444444444444445,2.852083457825915,4.429675866275987
4.464464464464465,2.838686235253235,4.461149582743492
4.484484484484485,2.8118743476518286,4.488318255616309
4.504504504504505,2.772328477556692,4.507992263444968
4.524524524524525,2.766243092844061,4.5452943298150625
4.544544544544545,2.7206856941427797,4.546146450477716
4.564564564564565,2.7041626373151533,4.556107954236891
4.584584584584585,2.6702719137716757,4.5843259561050465
4.604604604604605,2.6437367325318175,4.5962709165451106
4.624624624624625,2.598456387894037,4.603894790264712
4.644644644644645,2.5770127756308177,4.6400578917952515
4.664664664664665,2.559151349063021,4.68403697628896
4.684684684684685,2.5470836870752898,4.675063773521268
4.704704704704705,2.5134668119452535,4.7006339223412015
4.724724724724725,2.4811191556184746,4.726577981218878
4.744744744744745,2.46411623283203,4.7413521599059045
4.764764764764765,2.4424949819295803,4.7533453825033405
4.784784784784785,2.40580369354154,4.810761522050743
4.804804804804805,2.381788609421808,4.819136949870867
4.824824824824825,2.3542062205203957,4.830632595778122
4.844844844844845,2.3263543740139796,4.8431407690332025
4.864864864864865,2.2926390906312366,4.869167878454441
4.884884884884885,2.2652936637250902,4.891540737248019
4.904904904904905,2.257883722520073,4.908570218977277
4.924924924924925,2.2172206270249086,4.929464580718012
4.944944944944945,2.1898633776059753,4.9543004161995965
4.964964964964965,2.1473025976302877,4.961608891283778
4.984984984984985,2.1181600286018067,4.970034376682713
5.005005005005005,2.1239292558846765,5.0139568548247215
5.025025025025025,2.07507603078129,5.009999990464616
5.045045045045045,2.0243509546673017,5.039610089965719
5.065065065065065,2.04965929846616,5.069413907779701
5.085085085085085,1.9910409001786245,5.089735887180088
5.105105105105105,1.951921013994476,5.102131871478129
5.125125125125125,1.9391226752641717,5.124264118606915
5.145145145145145,1.9163283622768226,5.148591597407505
5.165165165165165,1.8850838284168034,5.158281442342857
5.185185185185185,1.857040625420668,5.201474554661425
5.205205205205205,1.8076992902730697,5.19632824864806
5.225225225225225,1.799769214265664,5.223311785358274
5.245245245245245,1.7691293792924878,5.240819888126324
5.265265265265265,1.7379887024794396,5.26658012343332
5.285285285285285,1.6940341396651932,5.300932465501984
5.305305305305305,1.6555146698935608,5.295894084346056
5.325325325325325,1.62199573442971,5.329848664831757
5.345345345345345,1.5778440476781461,5.351720054371857
5.365365365365365,1.554809438134791,5.376843491972701
5.385385385385385,1.502630545454301,5.377519727634343
5.405405405405405,1.475771431656982,5.397143110741766
5.425425425425425,1.4608704374445725,5.423633159170928
5.445445445445445,1.4213213516472427,5.443853596731644
5.465465465465465,1.3910642828439819,5.455380105046034
5.485485485485485,1.3609996200720396,5.49211214518934
5.505505505505505,1.3224204619591975,5.511070839933018
5.525525525525525,1.2859254932917659,5.545876258552836
5.545545545545545,1.246249160659809,5.5424747133622
5.565565565565565,1.203527711160205,5.555242938859787
5.585585585585585,1.1623630368255358,5.576697612453276
5.605605605605605,1.13766660798539,5.608948556890582
5.625625625625625,1.1022916028153378,5.617970272851328
5.645645645645645,1.0740513276835382,5.653039772368655
5.665665665665665,1.0266073972640475,5.659136504219019
5.685685685685685,0.9967513784564019,5.687565421560547
5.7057057057057055,0.939782739220256,5.705025903145861
5.7257257257257255,0.9198409369117968,5.7167287778608475
5.7457457457457455,0.882062297699332,5.731197520893168
5.7657657657657655,0.856483811838456,5.77824526561636
5.7857857857857855,0.8035987365493724,5.789420329164177
5.8058058058058055,0.7451005769893851,5.794242329203152
5.8258258258258255,0.729442853059168,5.815104495611557
5.8458458458458455,0.7028423216335647,5.865818811153326
5.865865865865866,0.6474195896212694,5.857491231825014
5.885885885885886,0.625230845884768,5.901997047370882
5.905905905905906,0.5745808331905548,5.908396267128975
5.925925925925926,0.5692184735162144,5.909408334444133
5.945945945945946,0.5027041838921902,5.941709879881337
5.965965965965966,0.4751632977968009,5.974091978843502
5.985985985985986,0.4480219931007763,5.968236365389564
6.006006006006006,0.41641512781916706,6.000230617132449
6.026026026026026,0.3901185544016089,6.019750150661657
6.046046046046046,0.33761686047824746,6.051457362154091
6.066066066066066,0.3187559058801899,6.070547059705428
6.086086086086086,0.2619881001615416,6.091466430485368
6.106106106106106,0.23683158444945404,6.108458867221988
6.126126126126126,0.20192065906868573,6.130589347601556
6.146146146146146,0.17776781891570428,6.133319799643541
6.166166166166166,0.16338008609383806,6.168582611382933
6.186186186186186,0.12128225734625196,6.200697974676396
6.206206206206206,0.09500747169694887,6.206527282945915
6.226226226226226,0.07494661022103521,6.220029566884939
6.246246246246246,0.05070334658654586,6.240911722774599
6.266266266266266,0.01654040755646573,6.2798926926642995
6.286286286286286,-0.014114989047507584,6.262158482976991
6.306306306306306,-0.010957749740752896,6.331799585832376
6.326326326326326,-0.05343163644892259,6.306957945920124
6.346346346346346,-0.07371167837127995,6.3434841168479394
6.366366366366366,-0.09261283742643182,6.355232485947147
6.386386386386386,-0.10386697818381563,6.391631460139247
6.406406406406406,-0.14236188596390226,6.413398373723354
6.426426426426427,-0.12341720086915886,6.428146029750797
6.446446446446447,-0.1625800380462751,6.445026414302371
6.466466466466467,-0.16701981942229305,6.449159750411394
6.486486486486487,-0.18416417946557356,6.482581846991859
6.506506506506507,-0.1786038077402837,6.5047647791684575
6.526526526526527,-0.1902846282174453,6.515489119548707
6.546546546546547,-0.2095500929162268,6.54974054918446
6.566566566566567,-0.23112141972739286,6.5683405277129365
6.586586586586587,-0.21583561654622554,6.583348669543721
6.606606606606607,-0.2489056192792269,6.606430978341833
6.626626626626627,-0.24350575605984465,6.623203217239988
6.646646646646647,-0.23623958035200213,6.629590124486492
6.666666666666667,-0.25094676744495154,6.671487335021922
6.686686686686687,-0.23778720814976217,6.6610392432684815
6.706706706706707,-0.2208652920522688,6.709430404259449
6.726726726726727,-0.2303720616553306,6.713558424616145
6.746746746746747,-0.2077441852449549,6.750240252972351
6.766766766766767,-0.1834796236291368,6.770968652754016
6.786786786786787,-0.19295308612587814,6.785117507485701
6.806806806806807,-0.17649621647942193,6.813057658819289
6.826826826826827,-0.15827990805416217,6.821613597640455
6.846846846846847,-0.15957535932164651,6.842055815137727
6.866866866866867,-0.13002166136973894,6.881850611269835
6.886886886886887,-0.12350581009443329,6.8826391496089565
6.906906906906907,-0.09504051780361893,6.904449291906778
6.926926926926927,-0.06619938320599555,6.904409154020737
6.946946946946947,-0.05980071634077865,6.939122783607333
6.966966966966967,-0.04882826394131272,6.957330582523279
6.986986986986987,-0.007148584510353523,6.984975940441799
7.007007007007007,0.042473219573832745,7.0045564004951
7.027027027027027,0.05208127104852309,7.026457481614892
7.047047047047047,0.10562279105744576,7.037287458885898
7.067067067067067,0.12045144960326605,7.0726525566598095
7.087087087087087,0.1634393376823942,7.093561933994182
7.107107107107107,0.20327213245498127,7.114123743588003
7.127127127127127,0.23245135198514996,7.127006280619245
7.147147147147147,0.28170981278245927,7.134988237906106
7.167167167167167,0.31079716847340255,7.174024657519914
7.187187187187187,0.3671161468582097,7.176964384370714
7.207207207207207,0.4154121427601997,7.2184873957807
7.227227227227227,0.44084367937361807,7.212260840328194
7.247247247247247,0.5032007898863227,7.26185903591445
7.267267267267267,0.5655064793785396,7.274940439671879
7.287287287287287,0.6029715339423076,7.276091928534582
7.307307307307307,0.6719529488716665,7.3078900506166615
7.327327327327327,0.7274389647689686,7.325450617418043
7.347347347347347,0.7805492817665586,7.3489285381963985
7.367367367367367,0.8426641415235275,7.375437450186812
7.387387387387387,0.8770700495903684,7.364914701833979
7.407407407407407,0.9628920789003987,7.419284658340027
7.4274274274274275,1.0034562440806365,7.4088290733619715
7.4474474474474475,1.0765797708367915,7.456755829710953
7.4674674674674675,1.1565871899953082,7.472630443188482
7.4874874874874875,1.198965233827775,7.478556181271639
7.5075075075075075,1.2678706515390559,7.504514860468655
7.5275275275275275,1.3236338286412308,7.548015084036161
7.5475475475475475,1.418570164916593,7.558908034383101
7.5675675675675675,1.4592994659183014,7.57611776081054
7.587587587587588,1.5434981012230706,7.5920130438296285
7.607607607607608,1.6189446638206233,7.61396131903622
7.627627627627628,1.6838936471270671,7.63399669046135
7.647647647647648,1.7505924656843663,7.6298115363505055
7.667667667667668,1.8193028408194691,7.662105748079177
7.687687687687688,1.8774860630512142,7.704505853880696
7.707707707707708,1.9798721442330314,7.721299913710664
7.727727727727728,2.037855430480787,7.741233978937254
7.747747747747748,2.1085113791130863,7.749775720516725
7.767767767767768,2.170852767482373,7.771737680812756
7.787787787787788,2.2560392795152575,7.774761266619443
7.807807807807808,2.328764628456937,7.8070105121692395
7.827827827827828,2.421228304824088,7.836769961112962
7.847847847847848,2.4774197154286086,7.850335720945859
7.867867867867868,2.551817919460779,7.865838728019912
7.887887887887888,2.614581451216898,7.886377369111819
7.907907907907908,2.6918755368685576,7.895404752518676
7.927927927927928,2.7782219729491002,7.93184057452726
7.947947947947948,2.828800144800899,7.946721101572996
7.967967967967968,2.9299080127102566,7.978560205356931
7.987987987987988,3.0031618375909552,7.988377120057002
8.008008008008009,3.0570169210957743,7.997171019734428
8.028028028028029,3.1410319775150444,8.03182082837168
8.048048048048049,3.222076180591215,8.05904784455147
8.068068068068069,3.278940297730583,8.055626009279461
8.088088088088089,3.347519043863859,8.090260400036193
8.108108108108109,3.4184703237718996,8.102329167027332
8.128128128128129,3.4920811006700703,8.123088550714023
8.148148148148149,3.551560080169204,8.151262676491184
8.168168168168169,3.621285006240559,8.170609212057952
8.188188188188189,3.694626164575818,8.176793898177273
8.208208208208209,3.752746193767834,8.222585977607373
8.228228228228229,3.8106289448020396,8.207061683738523
8.248248248248249,3.8673015834447813,8.248539347714015
8.268268268268269,3.9488323664208904,8.267092159714018
8.288288288288289,4.022156111176524,8.26155994395726
8.308308308308309,4.074308721914977,8.323922690326345
8.328328328328329,4.118208485175204,8.32453026321043
8.348348348348349,4.179855027296662,8.339404887887573
8.368368368368369,4.24074013500207,8.382643221205214
8.388388388388389,4.317678499957687,8.385028996137988
8.408408408408409,4.372303646387234,8.408764173178255
8.428428428428429,4.423349910474225,8.427495441931894
8.448448448448449,4.458261642407944,8.452103193174878
8.468468468468469,4.538423981693055,8.476981324216917
8.488488488488489,4.547763342966394,8.498178467191247
8.508508508508509,4.597905909288279,8.503611006679497
8.528528528528529,4.655759472894361,8.52883938440624
8.548548548548549,4.693044431340751,8.548688400767203
8.568568568568569,4.735622449450892,8.57281822754293
8.588588588588589,4.753276126873899,8.595254315274685
8.608608608608609,4.801586329557032,8.594185617253014
8.62862862862863,4.847936792223412,8.629468438661773
8.64864864864865,4.877037804807688,8.656958967225329
8.66866866866867,4.90432641160813,8.664599231180944
8.68868868868869,4.943985634520035,8.688222815985295
8.70870870870871,4.983009554454349,8.698629779212474
8.72872872872873,5.01614182938036,8.729358752412077
8.74874874874875,5.016942244840966,8.729162834344779
8.76876876876877,5.060980753482997,8.766559095590905
8.78878878878879,5.083588239813544,8.788508964223487
8.80880880880881,5.108671300193169,8.818285304907292
8.82882882882883,5.115372980346532,8.817109112899821
8.84884884884885,5.133896275024525,8.851738015520537
8.86886886886887,5.173905507892898,8.864555474486474
8.88888888888889,5.151352193240143,8.871848960262785
8.90890890890891,5.181245967932045,8.903331620033956
8.92892892892893,5.19700265292952,8.929314740158738
8.94894894894895,5.207793033277075,8.959442345054383
8.96896896896897,5.212300345035061,8.960345789374214
8.98898898898899,5.23033928789398,8.973632568289728
9.00900900900901,5.234293003680978,9.010034540846272
9.02902902902903,5.232139883905452,9.044911790100523
9.04904904904905,5.229001688844155,9.06965203075429
9.06906906906907,5.232990251189362,9.056298904619368
9.08908908908909,5.234397392993343,9.078326637085901
9.10910910910911,5.223089923723367,9.113079442109264
9.12912912912913,5.231552409195602,9.122907452126586
9.14914914914915,5.229765077703793,9.16072422672936
9.16916916916917,5.226680591636951,9.174463303240426
9.18918918918919,5.216938445055628,9.170381204909448
9.20920920920921,5.1897008379721035,9.200539156645975
9.22922922922923,5.182267213173468,9.223514737037263
9.24924924924925,5.166258889382017,9.26807099805129
9.26926926926927,5.151751414402768,9.273407192441171
9.28928928928929,5.135369853535274,9.290046422168858
9.30930930930931,5.120746402543079,9.31379254996904
9.32932932932933,5.114117598364321,9.345803269305362
9.34934934934935,5.08615914376218,9.355244818209705
9.36936936936937,5.051009037558458,9.368490601945213
9.38938938938939,5.050268476698927,9.398049075773562
9.40940940940941,5.020260218717792,9.418273349005089
9.42942942942943,4.9992989063485345,9.441432492012023
9.44944944944945,4.972538973735876,9.445892466293738
9.46946946946947,4.947303745116468,9.440163525710942
9.48948948948949,4.921159011871744,9.453005361237341
9.50950950950951,4.87260455975395,9.514027195518919
9.52952952952953,4.866287358956682,9.51790524172813
9.54954954954955,4.825267456630524,9.56325495943569
9.56956956956957,4.797667967827847,9.5919987726936
9.58958958958959,4.771892051738679,9.593669951358402
9.60960960960961,4.756805889436605,9.610919880771544
9.62962962962963,4.698702156519954,9.628532355112688
9.64964964964965,4.6758600381240445,9.636002233127634
9.66966966966967,4.640589746633278,9.662247748729696
9.68968968968969,4.618803987810904,9.690035808431542
9.70970970970971,4.572663878584442,9.708647890403483
9.72972972972973,4.543211801102707,9.735897871726628
9.74974974974975,4.496067332690171,9.739333873423536
9.76976976976977,4.481827617372926,9.765646401047723
9.78978978978979,4.420998040108501,9.79422791688362
9.80980980980981,4.4038912747525965,9.794502657237242
9.82982982982983,4.36538450406375,9.837185660754114
9.84984984984985,4.3304414408833605,9.856169664687464
9.86986986986987,4.2760726087286915,9.873180271419832
9.88988988988989,4.250349971599774,9.885061988302644
9.90990990990991,4.225218177537757,9.924702655016652
9.92992992992993,4.197499956690068,9.943078008644989
9.94994994994995,4.141440379993197,9.953477151580213
9.96996996996997,4.113154914948743,9.971181749462964
9.98998998998999,4.069739478355955,9.998227521308753
10.01001001001001,4.030808050299543,10.002717140646274
10.03003003003003,3.990275703002097,10.036369133807368
10.05005005005005,3.957545998362724,10.053452149818733
10.07007007007007,3.9274130016271505,10.066321655441094
10.09009009009009,3.8915946212789225,10.093878516124674
10.11011011011011,3.8351498382574896,10.124533158021972
10.13013013013013,3.806123200227329,10.113579176698279
10.15015015015015,3.7644995080417534,10.139939698543367
10.17017017017017,3.739496119577505,10.167431665114707
10.19019019019019,3.6998529639610966,10.196387209845016
10.21021021021021,3.6711054500156894,10.213370688916653
10.23023023023023,3.63654371251365,10.236391576910252
10.25025025025025,3.576371491804409,10.246605867727606
10.27027027027027,3.540933678303434,10.270630869538248
10.29029029029029,3.5282643952522217,10.300745613038186
10.31031031031031,3.5060619726691375,10.312338060792834
10.33033033033033,3.4553653587672315,10.335181941455788
10.35035035035035,3.421588810007782,10.350336423835916
10.37037037037037,3.403550045402849,10.364792656910476
10.39039039039039,3.3688926104252195,10.397164404077314
10.41041041041041,3.318765024506424,10.420149351692585
10.43043043043043,3.303107997176177,10.431449689304158
10.45045045045045,3.2566418826024823,10.441858390264695
10.47047047047047,3.227364581749518,10.47589641510339
10.49049049049049,3.191993114971938,10.494865612976689
10.51051051051051,3.1582696951619096,10.508469824666122
10.53053053053053,3.141247886333839,10.55498183198112
10.55055055055055,3.0961641289278927,10.565270696215451
10.57057057057057,3.0815376706261843,10.57468228975073
10.59059059059059,3.0516341413405206,10.595037858772542
10.61061061061061,3.01962700801514,10.625151112425185
10.63063063063063,2.9876055442243916,10.641952976352423
10.65065065065065,2.9570167028579717,10.650048132186637
10.67067067067067,2.924304214151941,10.675220907874145
10.69069069069069,2.92130064228472,10.689917128892482
10.71071071071071,2.876956098969511,10.699564541080031
10.73073073073073,2.8489447973271833,10.714802788133515
10.75075075075075,2.8146453667223743,10.753018611211841
10.77077077077077,2.8097101858687124,10.798862879383066
10.79079079079079,2.763594794269926,10.805143792357246
10.81081081081081,2.745018014659121,10.809298334343346
10.83083083083083,2.7201895835821586,10.83144999566763
10.85085085085085,2.6903976003945145,10.846767519222583
10.87087087087087,2.648872537068973,10.85543461884565
10.89089089089089,2.6430588518806863,10.888123889990034
10.91091091091091,2.604333515487736,10.910995967178142
10.93093093093093,2.5920890834187293,10.932734570361195
10.95095095095095,2.5514838499982444,10.96321388050744
10.97097097097097,2.5477818924267637,10.9759165375242
10.99099099099099,2.515694949939395,11.00341059095913
11.01101101101101,2.491231825812753,11.017152002782137
11.03103103103103,2.459872623490517,11.036227636764496
